Count,gender,Age<18,Age18-39,Age40-59,Age>60,"group(alone-1,group-0)",Crossing Speed < 1,Crossing Speed_1-1.2,Crossing Speed_1.2-1.4,Crossing Speed>1.4,Compliance with traffic,time of the day,time taken,Location
3383,1,0,1,0,0,1,0,1,0,0,1,8:30-9:30,22,Lal bahadur shastri chawk
3384,1,0,1,0,0,1,0,0,0,1,0,8:30-9:30,14,Lal bahadur shastri chawk
3385,1,0,1,0,0,1,0,0,0,1,1,8:30-9:30,13,Lal bahadur shastri chawk
3386,1,0,0,1,0,0,0,0,0,1,1,8:30-9:30,15,Lal bahadur shastri chawk
3387,1,0,0,1,0,0,0,1,0,0,1,8:30-9:30,23,Lal bahadur shastri chawk
3388,1,0,0,1,0,1,0,1,0,0,0,8:30-9:30,23,Lal bahadur shastri chawk
3389,1,0,1,0,0,1,0,1,0,0,1,8:30-9:30,21,Lal bahadur shastri chawk
3390,0,0,1,0,0,1,0,0,0,1,0,8:30-9:30,15,Lal bahadur shastri chawk
3391,0,0,1,0,1,1,1,0,0,0,1,8:30-9:30,29,Lal bahadur shastri chawk
3392,1,0,0,0,1,1,1,0,0,0,1,8:30-9:30,26,Lal bahadur shastri chawk
3393,1,1,0,0,0,1,0,0,0,1,1,8:30-9:30,14,Lal bahadur shastri chawk
3394,1,1,0,0,0,1,0,0,1,0,0,8:30-9:30,18,Lal bahadur shastri chawk
3395,1,0,0,1,0,1,0,0,1,0,1,8:30-9:30,18,Lal bahadur shastri chawk
3396,1,0,0,1,0,1,0,0,1,0,1,8:30-9:30,19,Lal bahadur shastri chawk
3397,1,1,0,0,0,0,0,0,1,0,0,8:30-9:30,20,Lal bahadur shastri chawk
3398,1,0,0,1,0,0,0,0,1,0,1,8:30-9:30,19,Lal bahadur shastri chawk
3399,1,0,0,1,0,0,0,0,1,0,1,8:30-9:30,17,Lal bahadur shastri chawk
3400,1,0,0,1,0,1,0,0,1,0,1,8:30-9:30,19,Lal bahadur shastri chawk
3401,1,0,0,1,0,1,0,1,0,0,0,8:30-9:30,21,Lal bahadur shastri chawk
3402,1,1,0,0,0,1,0,1,0,0,0,8:30-9:30,24,Lal bahadur shastri chawk
3403,1,1,0,0,0,1,0,1,0,0,1,8:30-9:30,22,Lal bahadur shastri chawk
3404,0,0,1,0,0,1,0,0,0,1,1,8:30-9:30,14,Lal bahadur shastri chawk
3405,0,0,1,0,0,1,0,0,0,1,0,8:30-9:30,15,Lal bahadur shastri chawk
3406,1,0,1,0,0,1,0,0,0,1,1,8:30-9:30,16,Lal bahadur shastri chawk
3407,0,0,1,0,0,0,0,1,0,0,1,8:30-9:30,23,Lal bahadur shastri chawk
3408,1,0,0,0,1,0,0,1,0,0,1,8:30-9:30,21,Lal bahadur shastri chawk
3409,1,0,0,0,1,1,1,0,0,0,0,8:30-9:30,29,Lal bahadur shastri chawk
3410,1,0,0,0,1,1,1,0,0,0,1,8:30-9:30,25,Lal bahadur shastri chawk
3411,1,0,0,0,1,1,1,0,0,0,1,8:30-9:30,28,Lal bahadur shastri chawk
3412,1,0,0,1,0,1,0,1,0,0,1,8:30-9:30,22,Lal bahadur shastri chawk
3413,1,0,0,1,0,1,0,1,0,0,0,8:30-9:30,23,Lal bahadur shastri chawk
3414,1,0,0,1,0,1,0,1,0,0,1,8:30-9:30,22,Lal bahadur shastri chawk
3415,1,0,0,1,0,1,0,1,0,0,1,8:30-9:30,21,Lal bahadur shastri chawk
3416,1,0,1,0,0,1,0,1,0,0,1,8:30-9:30,21,Lal bahadur shastri chawk
3417,1,0,1,0,0,1,0,0,0,1,0,8:30-9:30,14,Lal bahadur shastri chawk
3418,1,0,1,0,0,1,0,0,0,1,0,8:30-9:30,14,Lal bahadur shastri chawk
3419,0,0,1,0,0,1,0,0,0,1,1,8:30-9:30,14,Lal bahadur shastri chawk
3420,1,0,1,0,0,1,0,0,0,1,1,8:30-9:30,15,Lal bahadur shastri chawk
3421,1,0,0,1,0,0,0,0,1,0,1,8:30-9:30,20,Lal bahadur shastri chawk
3422,1,0,0,1,0,0,0,0,1,0,1,8:30-9:30,18,Lal bahadur shastri chawk
3423,1,1,0,1,0,1,0,0,1,0,0,8:30-9:30,18,Lal bahadur shastri chawk
3424,1,1,0,0,0,1,0,0,1,0,1,8:30-9:30,20,Lal bahadur shastri chawk
3425,0,1,0,0,0,1,0,0,0,1,1,8:30-9:30,16,Lal bahadur shastri chawk
3426,0,1,0,0,0,1,0,0,0,1,1,8:30-9:30,14,Lal bahadur shastri chawk
3427,1,0,0,1,0,1,0,0,0,1,0,8:30-9:30,16,Lal bahadur shastri chawk
3428,1,0,0,1,0,1,0,0,0,1,0,8:30-9:30,14,Lal bahadur shastri chawk
3429,1,0,1,0,0,1,0,0,1,0,1,8:30-9:30,17,Lal bahadur shastri chawk
3430,1,0,1,0,0,1,0,0,1,0,1,8:30-9:30,18,Lal bahadur shastri chawk
3431,1,0,1,0,0,1,0,0,1,0,0,8:30-9:30,17,Lal bahadur shastri chawk
3432,1,0,1,0,0,1,0,1,0,0,1,8:30-9:30,22,Lal bahadur shastri chawk
3433,1,1,0,0,0,1,0,1,0,0,1,8:30-9:30,24,Lal bahadur shastri chawk
3434,1,1,0,0,0,1,0,1,0,0,0,8:30-9:30,22,Lal bahadur shastri chawk
3435,1,0,0,0,1,1,0,0,0,1,1,8:30-9:30,13,Lal bahadur shastri chawk
3436,1,0,0,0,1,1,0,0,0,1,0,8:30-9:30,15,Lal bahadur shastri chawk
3437,1,0,0,0,1,0,0,0,0,1,1,8:30-9:30,17,Lal bahadur shastri chawk
3438,1,0,0,1,0,0,0,1,0,0,1,8:30-9:30,22,Lal bahadur shastri chawk
3439,0,0,0,1,0,1,0,1,0,0,0,8:30-9:30,24,Lal bahadur shastri chawk
3440,0,0,0,1,0,1,1,0,0,0,1,8:30-9:30,28,Lal bahadur shastri chawk
3441,1,0,0,1,0,1,1,0,0,0,1,8:30-9:30,28,Lal bahadur shastri chawk
3442,1,0,0,1,0,1,1,0,0,0,0,8:30-9:30,26,Lal bahadur shastri chawk
3443,0,1,0,0,0,1,0,1,0,0,1,8:30-9:30,23,Lal bahadur shastri chawk
3444,1,1,0,0,0,1,0,1,0,0,0,8:30-9:30,21,Lal bahadur shastri chawk
3445,1,1,0,0,0,1,0,0,0,1,1,8:30-9:30,16,Lal bahadur shastri chawk
3446,1,1,0,0,0,1,0,0,0,1,1,8:30-9:30,15,Lal bahadur shastri chawk
3447,1,0,1,0,0,1,0,0,0,1,0,8:30-9:30,14,Lal bahadur shastri chawk
3448,1,0,1,0,0,0,0,1,0,0,1,8:30-9:30,24,Lal bahadur shastri chawk
3449,1,0,1,0,0,0,0,1,0,0,0,8:30-9:30,22,Lal bahadur shastri chawk
3450,1,0,1,0,0,1,0,0,1,0,1,8:30-9:30,20,Lal bahadur shastri chawk
3451,0,0,1,0,0,1,0,0,1,0,1,8:30-9:30,20,Lal bahadur shastri chawk
3452,0,1,0,0,0,1,0,0,1,0,0,8:30-9:30,20,Lal bahadur shastri chawk
3453,1,1,0,0,0,1,0,0,1,0,1,8:30-9:30,18,Lal bahadur shastri chawk
3454,1,0,0,0,1,1,0,0,1,0,0,8:30-9:30,18,Lal bahadur shastri chawk
3455,1,0,0,0,1,1,0,0,1,0,1,8:30-9:30,17,Lal bahadur shastri chawk
3456,1,0,0,1,0,1,0,1,0,0,1,8:30-9:30,21,Lal bahadur shastri chawk
3457,1,0,0,1,0,0,0,1,0,0,0,8:30-9:30,23,Lal bahadur shastri chawk
3458,1,0,0,1,0,0,0,1,0,0,1,8:30-9:30,21,Lal bahadur shastri chawk
3459,1,0,0,1,0,1,0,0,0,1,1,8:30-9:30,15,Lal bahadur shastri chawk
3460,1,0,0,1,0,1,0,0,0,1,0,8:30-9:30,15,Lal bahadur shastri chawk
3461,1,0,0,1,0,1,0,0,0,1,0,8:30-9:30,16,Lal bahadur shastri chawk
3462,1,1,0,0,0,1,0,1,0,0,0,8:30-9:30,24,Lal bahadur shastri chawk
3463,1,1,0,0,0,1,0,1,0,0,1,8:30-9:30,22,Lal bahadur shastri chawk
3464,0,1,0,0,0,1,1,0,0,0,1,8:30-9:30,28,Lal bahadur shastri chawk
3465,1,1,0,0,0,1,1,0,0,0,0,8:30-9:30,25,Lal bahadur shastri chawk
3466,1,0,0,0,1,0,1,0,0,0,0,8:30-9:30,29,Lal bahadur shastri chawk
3467,0,0,0,0,1,0,1,0,0,0,0,8:30-9:30,26,Lal bahadur shastri chawk
3468,0,0,1,0,0,0,0,1,0,0,0,8:30-9:30,24,Lal bahadur shastri chawk
3469,1,1,0,0,0,0,0,1,0,0,0,8:30-9:30,23,Lal bahadur shastri chawk
3470,1,1,0,0,0,1,0,1,0,0,1,8:30-9:30,22,Lal bahadur shastri chawk
3471,1,0,1,0,0,1,0,0,1,0,1,8:30-9:30,17,Lal bahadur shastri chawk
3472,1,0,1,0,0,1,0,0,1,0,0,8:30-9:30,19,Lal bahadur shastri chawk
3473,1,0,1,0,0,1,0,0,1,0,1,8:30-9:30,20,Lal bahadur shastri chawk
3474,1,0,1,0,0,0,0,1,0,0,0,8:30-9:30,23,Lal bahadur shastri chawk
3475,1,0,1,0,0,0,0,1,0,0,0,8:30-9:30,22,Lal bahadur shastri chawk
3476,0,0,0,1,0,1,0,0,1,0,0,8:30-9:30,17,Lal bahadur shastri chawk
3477,1,0,0,1,0,1,0,0,1,0,0,8:30-9:30,19,Lal bahadur shastri chawk
3478,0,0,0,1,0,1,0,1,0,0,1,8:30-9:30,21,Lal bahadur shastri chawk
3479,0,0,0,1,0,1,1,0,0,0,0,8:30-9:30,28,Lal bahadur shastri chawk
3480,0,1,0,0,0,1,0,0,1,0,0,8:30-9:30,18,Lal bahadur shastri chawk
3481,1,0,1,0,0,0,0,0,0,1,0,8:30-9:30,13,Lal bahadur shastri chawk
3482,1,0,1,0,0,0,0,0,1,0,1,8:30-9:30,20,Lal bahadur shastri chawk
3483,0,0,1,0,0,0,0,0,1,0,0,8:30-9:30,19,Lal bahadur shastri chawk
3484,0,0,0,0,1,0,0,1,0,0,1,8:30-9:30,22,Lal bahadur shastri chawk
3485,0,0,0,0,1,0,1,0,0,0,0,8:30-9:30,25,Lal bahadur shastri chawk
3486,0,0,0,0,1,0,1,0,0,0,0,8:30-9:30,25,Lal bahadur shastri chawk
3487,0,0,0,1,0,0,0,1,0,0,0,8:30-9:30,24,Lal bahadur shastri chawk
3488,0,0,0,1,0,0,0,0,1,0,0,8:30-9:30,18,Lal bahadur shastri chawk
3489,0,0,1,0,0,1,0,0,0,1,0,8:30-9:30,13,Lal bahadur shastri chawk
3490,1,0,1,0,0,0,0,0,0,1,0,8:30-9:30,14,Lal bahadur shastri chawk
3491,1,0,1,0,0,1,0,0,0,1,1,8:30-9:30,15,Lal bahadur shastri chawk
3492,1,0,1,0,0,1,0,0,1,0,1,8:30-9:30,19,Lal bahadur shastri chawk
3493,1,0,1,0,0,1,0,0,1,0,1,8:30-9:30,18,Lal bahadur shastri chawk
3494,1,1,0,0,0,1,0,1,0,0,1,8:30-9:30,21,Lal bahadur shastri chawk
3495,1,0,1,0,0,1,0,0,1,0,0,8:30-9:30,19,Lal bahadur shastri chawk
3496,1,0,0,0,1,0,0,0,1,0,0,8:30-9:30,17,Lal bahadur shastri chawk
3497,0,0,0,1,0,1,0,0,1,0,0,8:30-9:30,19,Lal bahadur shastri chawk
3498,0,0,1,0,0,1,0,1,0,0,0,8:30-9:30,22,Lal bahadur shastri chawk
3499,0,1,0,0,0,1,1,0,0,0,0,8:30-9:30,27,Lal bahadur shastri chawk
3500,0,0,1,0,0,1,0,1,0,0,0,8:30-9:30,23,Lal bahadur shastri chawk
3501,0,0,0,1,0,0,0,1,0,0,0,8:30-9:30,23,Lal bahadur shastri chawk
3502,0,0,0,0,1,0,0,1,0,0,1,8:30-9:30,21,Lal bahadur shastri chawk
3503,1,0,0,1,0,0,0,1,0,0,0,8:30-9:30,24,Lal bahadur shastri chawk
3504,1,0,1,0,0,0,0,0,1,0,0,8:30-9:30,19,Lal bahadur shastri chawk
3505,1,1,0,0,0,1,0,0,1,0,0,8:30-9:30,20,Lal bahadur shastri chawk
3506,1,1,0,0,0,1,0,0,1,0,1,8:30-9:30,17,Lal bahadur shastri chawk
3507,1,0,1,0,0,0,0,0,1,0,0,8:30-9:30,18,Lal bahadur shastri chawk
3508,1,0,1,0,0,0,0,1,0,0,1,8:30-9:30,24,Lal bahadur shastri chawk
3509,1,1,0,0,0,0,0,1,0,0,1,8:30-9:30,24,Lal bahadur shastri chawk
3510,0,1,0,0,0,1,0,0,1,0,0,8:30-9:30,19,Lal bahadur shastri chawk
3511,0,0,1,0,0,1,0,0,1,0,1,8:30-9:30,18,Lal bahadur shastri chawk
3512,0,0,1,0,0,1,0,1,0,0,1,8:30-9:30,22,Lal bahadur shastri chawk
3513,1,0,0,1,0,1,0,1,0,0,0,8:30-9:30,24,Lal bahadur shastri chawk
3514,1,0,0,1,0,1,0,0,0,1,0,8:30-9:30,15,Lal bahadur shastri chawk
3515,1,0,0,0,1,0,0,0,0,1,0,8:30-9:30,14,Lal bahadur shastri chawk
3516,1,0,0,0,1,0,0,0,1,0,1,8:30-9:30,18,Lal bahadur shastri chawk
3517,1,0,0,1,0,0,0,0,1,0,1,8:30-9:30,18,Lal bahadur shastri chawk
3518,0,0,1,0,0,1,0,1,0,0,0,8:30-9:30,24,Lal bahadur shastri chawk
3519,0,0,1,0,0,1,0,1,0,0,0,8:30-9:30,22,Lal bahadur shastri chawk
3520,1,0,0,1,0,1,1,0,0,0,0,8:30-9:30,26,Lal bahadur shastri chawk
3521,1,0,0,1,0,1,0,1,0,0,0,8:30-9:30,24,Lal bahadur shastri chawk
3522,1,0,1,0,0,1,0,1,0,0,0,8:30-9:30,21,Lal bahadur shastri chawk
3523,1,0,1,0,0,1,0,1,0,0,0,8:30-9:30,21,Lal bahadur shastri chawk
3524,1,1,0,0,0,1,0,1,0,0,1,8:30-9:30,24,Lal bahadur shastri chawk
3525,1,0,1,0,0,1,0,1,0,0,0,8:30-9:30,21,Lal bahadur shastri chawk
3526,1,0,1,0,0,1,0,0,1,0,0,8:30-9:30,17,Lal bahadur shastri chawk
3527,0,0,0,1,0,1,0,0,1,0,1,8:30-9:30,20,Lal bahadur shastri chawk
3528,1,0,0,1,0,1,0,0,0,1,1,8:30-9:30,13,Lal bahadur shastri chawk
3529,1,1,0,0,0,1,0,1,0,0,1,8:30 - 9:30,12,Mahim
3530,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,12,Mahim
3531,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,13,Mahim
3532,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,14,Mahim
3533,1,0,1,0,0,1,1,0,0,0,1,8:30 - 9:30,16,Mahim
3534,1,0,0,1,0,1,1,0,0,0,1,8:30 - 9:30,17,Mahim
3535,1,0,0,1,0,1,1,0,0,0,1,8:30 - 9:30,15,Mahim
3536,1,0,0,1,0,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3537,1,1,0,0,0,1,0,0,1,0,0,8:30 - 9:30,11,Mahim
3538,1,1,0,0,0,1,0,0,1,0,0,8:30 - 9:30,10,Mahim
3539,1,1,0,0,0,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3540,1,1,0,0,0,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3541,1,0,1,0,0,1,0,0,1,0,0,8:30 - 9:30,11,Mahim
3542,1,0,0,0,1,0,0,0,0,1,0,8:30 - 9:30,9,Mahim
3543,0,0,0,0,1,0,0,0,0,1,0,8:30 - 9:30,9,Mahim
3544,0,0,0,1,0,0,0,0,0,1,0,8:30 - 9:30,7,Mahim
3545,1,0,1,0,0,0,0,0,0,1,0,8:30 - 9:30,7,Mahim
3546,0,0,1,0,0,0,0,0,0,1,0,8:30 - 9:30,9,Mahim
3547,1,0,1,0,0,0,0,0,0,1,0,8:30 - 9:30,8,Mahim
3548,0,0,1,0,0,0,0,0,0,1,1,8:30 - 9:30,9,Mahim
3549,0,1,0,0,0,1,0,0,0,1,1,8:30 - 9:30,9,Mahim
3550,1,1,0,0,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3551,1,1,0,0,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3552,1,1,0,0,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3553,1,0,0,1,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3554,1,0,0,0,1,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3555,1,0,0,0,1,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3556,1,0,0,0,1,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3557,1,0,0,1,0,1,0,1,0,0,1,8:30 - 9:30,14,Mahim
3558,1,0,0,1,0,1,0,1,0,0,1,8:30 - 9:30,14,Mahim
3559,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,14,Mahim
3560,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,12,Mahim
3561,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,14,Mahim
3562,1,0,1,0,0,0,1,0,0,0,1,8:30 - 9:30,17,Mahim
3563,1,0,0,1,0,0,1,0,0,0,1,8:30 - 9:30,17,Mahim
3564,1,0,0,1,0,0,1,0,0,0,1,8:30 - 9:30,15,Mahim
3565,1,0,0,1,0,0,1,0,0,0,1,8:30 - 9:30,17,Mahim
3566,0,0,0,1,0,0,1,0,0,0,0,8:30 - 9:30,15,Mahim
3567,1,0,0,1,0,0,1,0,0,0,0,8:30 - 9:30,18,Mahim
3568,1,0,0,0,1,0,1,0,0,0,0,8:30 - 9:30,16,Mahim
3569,1,0,1,0,0,1,1,0,1,0,1,8:30 - 9:30,27,Mahim
3570,1,0,0,1,0,1,0,0,1,0,0,8:30 - 9:30,10,Mahim
3571,1,0,1,0,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3572,1,0,1,0,0,1,0,0,1,0,0,8:30 - 9:30,11,Mahim
3573,1,0,1,0,0,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3574,1,0,1,0,0,1,0,0,0,1,1,8:30 - 9:30,9,Mahim
3575,1,0,1,0,0,1,0,0,0,1,0,8:30 - 9:30,9,Mahim
3576,1,0,1,0,0,1,0,0,0,1,0,8:30 - 9:30,7,Mahim
3577,1,1,0,0,0,1,0,0,0,1,0,8:30 - 9:30,9,Mahim
3578,0,1,0,0,0,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3579,0,1,0,0,0,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3580,1,1,0,0,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3581,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,13,Mahim
3582,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,13,Mahim
3583,1,0,1,0,0,0,0,1,0,0,0,8:30 - 9:30,12,Mahim
3584,1,0,1,0,0,0,0,1,0,0,0,8:30 - 9:30,14,Mahim
3585,1,0,0,1,0,0,1,0,0,0,0,8:30 - 9:30,17,Mahim
3586,1,0,0,1,0,0,1,0,0,0,0,8:30 - 9:30,15,Mahim
3587,1,0,0,1,0,0,1,0,0,0,0,8:30 - 9:30,16,Mahim
3588,1,0,0,1,0,0,1,0,0,0,0,8:30 - 9:30,16,Mahim
3589,1,0,0,1,0,0,0,1,0,0,1,8:30 - 9:30,12,Mahim
3590,1,0,1,0,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3591,1,1,0,0,0,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3592,1,0,1,0,0,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3593,1,0,0,0,1,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3594,1,0,0,1,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3595,1,0,1,0,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3596,1,1,0,0,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3597,1,0,1,0,0,1,0,0,1,0,0,8:30 - 9:30,10,Mahim
3598,1,0,0,1,0,0,0,1,0,0,0,8:30 - 9:30,12,Mahim
3599,1,0,0,0,1,0,0,1,0,0,0,8:30 - 9:30,13,Mahim
3600,1,0,0,1,0,0,0,1,0,0,0,8:30 - 9:30,14,Mahim
3601,1,0,1,0,0,0,0,1,0,0,0,8:30 - 9:30,12,Mahim
3602,1,1,0,0,0,0,0,1,0,0,0,8:30 - 9:30,12,Mahim
3603,1,1,0,0,0,0,0,0,0,1,1,8:30 - 9:30,8,Mahim
3604,1,0,1,0,0,1,0,0,0,1,1,8:30 - 9:30,7,Mahim
3605,1,0,1,0,0,1,0,0,0,1,1,8:30 - 9:30,8,Mahim
3606,1,0,1,0,0,1,0,0,0,1,1,8:30 - 9:30,7,Mahim
3607,1,0,0,0,1,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3608,1,0,0,1,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3609,1,0,1,0,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3610,0,1,0,0,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3611,0,1,0,0,0,1,0,1,0,0,1,8:30 - 9:30,14,Mahim
3612,0,1,0,0,0,1,0,1,0,0,1,8:30 - 9:30,12,Mahim
3613,0,0,1,0,0,1,0,1,0,0,0,8:30 - 9:30,13,Mahim
3614,1,0,1,0,0,0,0,1,0,0,0,8:30 - 9:30,12,Mahim
3615,1,0,1,0,0,0,0,0,1,0,0,8:30 - 9:30,10,Mahim
3616,1,0,0,1,0,0,0,0,1,0,0,8:30 - 9:30,10,Mahim
3617,1,0,0,0,1,0,0,0,1,0,0,8:30 - 9:30,10,Mahim
3618,1,0,0,0,1,0,0,0,1,0,0,8:30 - 9:30,11,Mahim
3619,1,0,0,1,0,1,1,0,0,0,0,8:30 - 9:30,18,Mahim
3620,1,0,0,1,0,1,1,0,0,0,1,8:30 - 9:30,16,Mahim
3621,0,0,1,0,0,1,1,0,0,0,1,8:30 - 9:30,18,Mahim
3622,0,0,1,0,0,1,1,0,0,0,1,8:30 - 9:30,16,Mahim
3623,0,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,14,Mahim
3624,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,12,Mahim
3625,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,12,Mahim
3626,1,1,0,0,0,1,0,1,0,0,1,8:30 - 9:30,13,Mahim
3627,1,1,0,0,0,1,0,1,0,0,1,8:30 - 9:30,12,Mahim
3628,1,1,0,0,0,0,0,0,1,0,0,8:30 - 9:30,10,Mahim
3629,1,0,1,0,0,0,0,0,1,0,0,8:30 - 9:30,11,Mahim
3630,1,0,1,0,0,0,0,0,1,0,0,8:30 - 9:30,11,Mahim
3631,1,0,1,0,0,0,0,0,1,0,0,8:30 - 9:30,10,Mahim
3632,1,0,0,1,0,0,0,0,1,0,0,8:30 - 9:30,11,Mahim
3633,1,0,0,1,0,0,0,1,0,0,0,8:30 - 9:30,14,Mahim
3634,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,12,Mahim
3635,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,14,Mahim
3636,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,14,Mahim
3637,1,0,0,1,0,1,1,0,0,0,1,8:30 - 9:30,15,Mahim
3638,0,0,0,1,0,1,1,0,0,0,1,8:30 - 9:30,16,Mahim
3639,0,0,1,0,0,1,0,0,1,0,0,8:30 - 9:30,10,Mahim
3640,0,1,0,0,0,1,0,0,1,0,0,8:30 - 9:30,11,Mahim
3641,0,1,0,0,0,1,0,0,1,0,0,8:30 - 9:30,11,Mahim
3642,0,0,1,0,0,1,0,0,1,0,0,8:30 - 9:30,10,Mahim
3643,1,1,0,0,0,0,0,1,0,0,0,8:30 - 9:30,12,Mahim
3644,1,0,0,1,0,0,0,1,0,0,0,8:30 - 9:30,13,Mahim
3645,1,0,0,0,1,0,0,1,0,0,0,8:30 - 9:30,14,Mahim
3646,1,0,0,1,0,1,0,1,0,0,0,8:30 - 9:30,12,Mahim
3647,1,0,0,1,0,1,0,0,0,1,0,8:30 - 9:30,8,Mahim
3648,1,0,1,0,0,1,0,0,0,1,0,8:30 - 9:30,9,Mahim
3649,1,1,0,0,0,1,0,0,0,1,1,8:30 - 9:30,7,Mahim
3650,1,0,1,0,0,1,0,0,0,1,1,8:30 - 9:30,7,Mahim
3651,1,0,0,1,0,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3652,1,0,0,0,1,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3653,1,0,1,0,0,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3654,1,0,1,0,0,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3655,1,0,1,0,0,1,0,0,1,0,1,8:30 - 9:30,11,Mahim
3656,1,1,0,0,0,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3657,1,1,0,0,0,1,0,1,0,0,1,8:30 - 9:30,14,Mahim
3658,0,1,0,0,0,1,0,1,0,0,1,8:30 - 9:30,12,Mahim
3659,1,0,1,0,0,1,0,1,0,0,1,8:30 - 9:30,12,Mahim
3660,1,0,0,1,0,0,0,1,0,0,0,8:30 - 9:30,12,Mahim
3661,1,0,0,1,0,0,0,1,0,0,0,8:30 - 9:30,13,Mahim
3662,1,0,0,1,0,0,1,0,0,0,0,8:30 - 9:30,16,Mahim
3663,1,0,1,0,0,0,1,0,0,0,0,8:30 - 9:30,16,Mahim
3664,1,0,1,0,0,0,1,0,0,0,0,8:30 - 9:30,18,Mahim
3665,1,0,1,0,0,1,1,0,0,0,0,8:30 - 9:30,15,Mahim
3666,1,1,0,0,0,1,1,0,0,0,1,8:30 - 9:30,17,Mahim
3667,1,0,0,1,0,1,0,0,0,1,1,8:30 - 9:30,9,Mahim
3668,1,0,0,1,0,1,0,0,0,1,1,8:30 - 9:30,9,Mahim
3669,0,0,1,0,0,1,0,0,0,1,1,8:30 - 9:30,7,Mahim
3670,1,1,0,0,0,1,0,0,0,1,1,8:30 - 9:30,9,Mahim
3671,1,0,1,0,0,1,0,0,1,0,1,8:30 - 9:30,10,Mahim
3672,1,0,0,1,0,0,0,0,1,0,0,8:30 - 9:30,10,Mahim
3673,1,0,1,0,0,0,0,0,1,0,0,8:30 - 9:30,11,Mahim
3674,0,0,0,0,1,0,0,0,1,0,1,8:30 - 9:30,10,Mahim
3675,0,0,0,0,1,0,0,0,1,0,1,8:30 - 9:30,10,Mahim
3676,0,0,0,1,0,0,0,0,1,0,1,8:30 - 9:30,11,Mahim
3677,1,0,1,0,0,1,0,0,1,0,0,8:30 - 9:30,11,Mahim
3678,1,0,1,0,0,1,0,0,1,0,0,8:30 - 9:30,11,Mahim
3679,1,1,0,0,0,1,0,0,1,0,0,8:30 - 9:30,11,Mahim
3680,1,1,0,0,0,1,0,1,0,0,1,8:30 - 9:30,12,Mahim
3681,1,1,0,0,0,1,0,1,0,0,1,8:30 - 9:30,13,Mahim
3682,1,0,1,0,0,0,0,1,0,0,1,8:30 - 9:30,13,Mahim
3683,1,0,0,1,0,0,0,1,0,0,1,8:30 - 9:30,12,Mahim
3684,1,0,0,1,0,0,0,1,0,0,1,8:30 - 9:30,12,Mahim
3685,1,0,0,1,0,0,0,1,0,0,0,8:30 - 9:30,12,Mahim
3686,1,0,1,0,0,1,1,0,0,0,0,8:30 - 9:30,15,Mahim
3687,0,0,1,0,0,1,1,0,0,0,0,8:30 - 9:30,15,Mahim
3688,0,0,1,0,0,1,1,0,0,0,0,8:30 - 9:30,17,Mahim
